,Coefficient,order
cg03900492,0.08901206777209945,1.0
cg27196999,0.8878510721672991,1.0
cg07890839,-0.24002571571987433,1.0
cg22809047,0.13844152440423396,1.0
cg01233722,0.6345830195083183,1.0
cg22965752,0.7045975818464887,1.0
cg12628075,0.038307095285474074,1.0
cg01200264,0.23985743941892654,1.0
cg15858166,0.45945849364529456,1.0
cg09124230,-0.031131064715860114,1.0
cg07129978,-0.20801342202805212,1.0
cg08209133,0.22199161969795733,1.0
cg21572722,2.096257601294907,1.0
cg26372517,-0.031594095806247204,1.0
cg25602692,0.2373582852108358,1.0
cg04801430,0.5650868667934102,1.0
cg09222577,0.22299292293076103,1.0
cg24936781,-0.6678286911303721,1.0
cg06385324,0.005813458380615291,1.0
cg13454524,0.12282844669708011,1.0
cg20404336,0.6749711214528308,1.0
cg20312457,0.9759607036337637,1.0
cg26522319,0.5456312699173764,1.0
cg26681017,0.43864013908497546,1.0
cg26518431,0.12722838548387488,1.0
cg23681440,-1.2381354287965218,1.0
cg25408620,-0.205168863219864,1.0
cg19764555,-0.7832059643070284,1.0
cg13384396,0.08172306642779543,1.0
cg02248729,-0.06483421255239513,1.0
cg08614301,0.4499264643665445,1.0
cg01763090,1.1248990925503164,1.0
cg12678562,2.469187429194823,1.0
cg02605776,-0.1443892766387697,1.0
cg04368796,0.6619204869883122,1.0
cg10548492,0.2572571834842764,1.0
cg26158710,0.33002283145164074,1.0
cg11324953,0.14882925967361854,1.0
cg23090603,-0.912608001977198,1.0
cg12018403,0.02796761262455614,1.0
cg16580935,0.18760051735377875,1.0
cg20915763,-0.007680618777938853,1.0
cg22548551,0.26143488385185976,1.0
cg06417426,-0.07054242913686543,1.0
cg06968741,-0.5053269587694823,1.0
cg01792749,0.0818978050389562,1.0
cg11383802,0.002156339683194164,1.0
cg07589899,3.1244298622886313,1.0
cg02498072,0.026815316741904446,1.0
cg22235821,-0.49260915007068334,1.0
cg09340403,0.2129365155767329,1.0
cg27510539,-0.641906222390571,1.0
cg24406771,0.16177633462985386,1.0
cg12550600,1.1880186986009391,1.0
cg22454769,5.339111561221933,1.0
cg07850604,0.11073971038574984,1.0
cg14392725,0.013729407034630782,1.0
cg13484553,1.3968486464913075,1.0
cg06568490,-0.4162500775866068,1.0
cg11614451,0.8929749352933029,1.0
cg03666203,-0.16336876087414595,1.0
cg25219333,0.19220281066827122,1.0
cg20048434,-0.4347612004689239,1.0
cg26734668,0.3647704269937638,1.0
cg24748631,0.09717512082225967,1.0
cg06202426,0.027920975739977556,1.0
cg05940240,-0.6729020097382417,1.0
cg17566735,-1.193083223011654,1.0
cg06648759,1.3347039953862434,1.0
cg13166781,0.03068359403497577,1.0
cg16235809,-0.035228952413147115,1.0
cg04212239,1.9717612849222883,1.0
cg05101846,0.1212602343481112,1.0
cg00213745,0.06854734843158605,1.0
cg25410668,1.497863964806652,1.0
cg09010067,0.1931029857115401,1.0
cg02375320,0.24592544088633397,1.0
cg05960039,-1.1307385203057476,1.0
cg08707471,0.07892176554841929,1.0
cg25139493,0.0021432026113699814,1.0
cg03607117,0.2295202817697884,1.0
cg00853853,1.2314582002587129,1.0
cg04617914,-0.14731429590476325,1.0
cg04348023,0.18889555766795477,1.0
cg24214260,0.5760333803675168,1.0
cg23998119,2.343283377423334,1.0
cg11188440,0.22717198504559732,1.0
cg26000536,-0.07491070263696618,1.0
cg01153946,0.36986518593157003,1.0
cg06602545,-0.34525471545306613,1.0
cg10374202,0.5586099761946594,1.0
cg12806728,0.035023406328486516,1.0
cg13735018,0.5882812205245352,1.0
cg04753583,0.2470367084336288,1.0
cg11177223,-0.24641788381286403,1.0
cg10252600,0.2006978771564335,1.0
cg09547119,0.9889279235234205,1.0
cg06359056,-0.7723716434060418,1.0
cg23654821,-0.0947422315913523,1.0
cg17333791,-0.2514301271315926,1.0
cg08523456,-0.0446564041681269,1.0
cg11439826,-0.03843950961903833,1.0
cg18468088,2.244692406629221,1.0
cg03495084,-0.17459013065102424,1.0
cg19576099,0.06775945199118812,1.0
cg26312935,-0.8699056910907476,1.0
cg24495643,-0.6225547365648096,1.0
cg01128642,-0.13879769947249657,1.0
cg12600201,0.045410601501666474,1.0
cg16565562,-0.8359951394344298,1.0
cg12403132,1.1259400126819925,1.0
cg21236182,0.03464994022820024,1.0
cg09205190,0.37074291981846197,1.0
cg05638500,-0.7217349117139409,1.0
cg07992385,-0.5039645028643963,1.0
cg23854009,2.766240237967258,1.0
cg00160262,0.37124006168765167,1.0
cg14763104,-0.4079444799567169,1.0
cg02987387,-0.6774047300543811,1.0
cg21467631,0.3796074636056477,1.0
cg02016419,0.38612317625718257,1.0
cg18424233,0.5387093838269628,1.0
cg01807825,0.5334833398727189,1.0
cg02917867,-1.300026075599368,1.0
cg01844642,1.1710214800185754,1.0
cg21442182,0.13815572336780269,1.0
cg07303143,5.387675349112732,1.0
cg01939535,0.333434919017358,1.0
cg05207107,0.10095396031554431,1.0
cg10729426,4.349042628804977,1.0
cg21723689,0.04966460325600511,1.0
cg18254586,-0.036537318765651125,1.0
cg26161329,0.573855896926505,1.0
cg23995914,4.528996035670188,1.0
cg00059225,0.6123401007143308,1.0
cg02265758,0.868999010562211,1.0
cg23275972,0.2506076185794497,1.0
cg14692377,0.3054477153639447,1.0
cg16173109,0.7902024238041973,1.0
cg21002399,0.11383088055390068,1.0
cg00985983,-0.004600878622807113,1.0
cg16313343,0.12801570794029246,1.0
cg27082921,-0.23345961496770165,1.0
cg14956327,-1.0368679559586784,1.0
cg26724841,0.13571955467295577,1.0
cg24170085,-0.5415737456395747,1.0
cg26956371,0.28163114846007564,1.0
cg25478614,1.5947151475357786,1.0
cg10778288,0.11075475487797366,1.0
cg24136314,-0.23150033660687033,1.0
cg16033151,-0.905838619679332,1.0
cg01142735,0.13901207004312868,1.0
cg13735557,0.04506555400064243,1.0
cg16489193,0.46421918963927056,1.0
cg08545268,0.1568051854790273,1.0
cg07048623,1.1841131177983646,1.0
cg13030331,0.40103125751107566,1.0
cg18825458,-0.3630583422724988,1.0
cg01346501,-1.2022690015278472,1.0
cg05205932,0.8236324909575987,1.0
cg16839815,0.2807477590289377,1.0
cg00590036,1.7910835821149713,1.0
cg04920474,0.23300111299595358,1.0
cg15077792,0.17942331119707006,1.0
cg08472142,0.31914663699092216,1.0
cg20674174,0.06134821735575787,1.0
cg02458141,-0.5297058648993799,1.0
cg08739115,-0.40721012392203376,1.0
cg23992209,0.12488500092577691,1.0
cg15058210,-0.5286283020112478,1.0
cg14756040,0.10272924420363057,1.0
cg21107044,-0.13427973357010164,1.0
cg26400491,0.274236220458849,1.0
cg06413398,-1.5818885495610937,1.0
cg17319889,-0.25089217234461547,1.0
cg11601932,3.156392383600029,1.0
cg07966572,0.2870984367634979,1.0
cg03664992,0.18216232288063933,1.0
cg08873568,0.1013980406152678,1.0
cg20998200,-0.5564300845120023,1.0
cg15288779,0.37702346837078565,1.0
cg03114595,-0.577978954577718,1.0
cg18569335,0.9884804678724568,1.0
cg01287833,-0.04944960371677779,1.0
cg14818413,0.3410226192489651,1.0
cg03025135,-0.7748153434757103,1.0
cg12589298,0.647128446140047,1.0
cg05764422,-0.47094005687846524,1.0
cg00518190,0.47229205877896696,1.0
cg10569694,0.9085365981997433,1.0
cg14191040,0.3872418621547795,1.0
cg13935689,0.7270153350424524,1.0
cg12160087,-0.13118289603784905,1.0
cg24342283,-0.6129668996961299,1.0
cg22228613,0.30553776079268485,1.0
cg05351173,0.07303788580065508,1.0
cg11594887,-0.25690697920384337,1.0
cg07841232,-0.08799717303380786,1.0
cg09169682,0.5808264797072792,1.0
cg17425351,0.6207628722158733,1.0
cg05404847,-0.04618939045046521,1.0
cg07252363,0.634763782626214,1.0
cg03250779,-0.011987103710395316,1.0
cg00621084,0.21874701091570467,1.0
cg01109333,0.23168787443119676,1.0
cg07388347,0.6321080926430408,1.0
cg27514333,-1.1307915349135904,1.0
cg12528981,-0.4377742683212933,1.0
cg03507326,2.066439705294016,1.0
cg02464551,0.4620267107635072,1.0
cg05605029,-0.8229975632837052,1.0
cg25090514,1.4475773959433509,1.0
cg04467832,0.09965428612054042,1.0
cg03602360,0.09734197678854412,1.0
cg07069844,-0.8910212855072757,1.0
cg11230435,-1.1450690560172119,1.0
cg01250212,0.537362566156021,1.0
cg16886882,0.32492651931456945,1.0
cg08515646,0.464469211515647,1.0
cg02611812,-0.06448736745203867,1.0
cg12002745,-0.547891347324028,1.0
cg03705784,0.6482494568056195,1.0
cg04995846,-0.6003517309276032,1.0
cg26894278,0.15090346691234502,1.0
cg02319990,0.10591173697340511,1.0
cg02189888,0.07080514491268058,1.0
cg04983821,-0.7387518380069358,1.0
cg23974739,-0.14524452142207486,1.0
cg24335751,0.369980617369301,1.0
cg08872313,-0.44245645931632754,1.0
cg09321307,-0.1142672079221916,1.0
cg21055462,-0.07437139657121428,1.0
cg01910125,0.19960965594353353,1.0
cg08498836,-0.7264173062401739,1.0
cg13699808,0.34946720793044,1.0
cg11419064,0.10930896762634042,1.0
cg27559724,0.5249189636626378,1.0
cg08509427,-0.18297271477787674,1.0
cg01499591,-0.2052132112638973,1.0
cg09630142,-0.8468908534467141,1.0
cg06335143,1.0535337941393559,1.0
cg04514469,-0.3792416686915764,1.0
cg18711369,-0.02711657632139768,1.0
cg14284211,-0.8593509416739861,1.0
cg11071401,3.0606593140329306,1.0
cg05690394,-0.13394091010683026,1.0
cg04684267,0.8968589572807536,1.0
cg02220965,1.586123334504073,1.0
cg01767885,0.19088124762829106,1.0
cg08026930,1.3190468872882617,1.0
cg17540575,0.05489531305316128,1.0
cg08985669,-0.07403118715066406,1.0
cg26005232,0.31328564508244355,1.0
cg05906092,0.6770801921771064,1.0
cg09571376,-0.13697206657935068,1.0
cg22701032,0.3928193051973365,1.0
cg20701183,-0.4635820588445716,1.0
cg20497968,0.3715651885383844,1.0
cg14808040,0.6024189644869612,1.0
cg09233658,-0.22791522144345136,1.0
cg19028462,0.5911335856094928,1.0
cg13816999,0.2700214194860947,1.0
cg26760589,-0.8545548507726501,1.0
cg20826151,-0.17994804402873293,1.0
cg07068187,-0.24310090431325354,1.0
cg20371046,0.966799676949171,1.0
cg05035315,0.7558793617738061,1.0
cg08024169,0.40251650412343104,1.0
cg07164639,-1.7632994018661918,1.0
cg04177015,-0.1833781536188644,1.0
cg00092518,1.1766415879723235,1.0
cg04519177,0.4660177198079698,1.0
cg00462362,-0.027444527549469747,1.0
cg02383785,0.7057686960719968,1.0
cg07477924,0.25215726190763305,1.0
cg06539449,-0.07525811064612963,1.0
cg01154527,0.41772378720931314,1.0
cg05903736,-0.3260319030047075,1.0
cg17352276,0.31088952054294466,1.0
cg17319788,0.15511309734685697,1.0
cg26849884,0.3685874966638515,1.0
cg10716760,0.04541118225722122,1.0
cg11335119,0.21374109436227562,1.0
cg03140135,-1.24712585426439,1.0
cg23606718,3.009581891097972,1.0
cg14755066,0.5773858452432865,1.0
cg10071550,0.6062179359536431,1.0
cg26283240,0.632549129554615,1.0
cg26853787,-0.12460535173314173,1.0
cg09124496,-1.924219986676843,1.0
cg14063191,1.037202409232381,1.0
cg24466241,0.5423416346433515,1.0
cg07467765,0.06930310079145928,1.0
cg27635976,0.46560175880525256,1.0
cg09706021,-0.07055988403031192,1.0
cg20308540,0.9828263834763333,1.0
cg04065767,0.19008943175133552,1.0
cg08472222,0.12157271570654132,1.0
cg15735954,-0.22844181367795113,1.0
cg02987482,-0.4890911556230072,1.0
cg11359984,0.06400523674381278,1.0
cg05061107,-0.2737823404609592,1.0
cg02561802,-0.136512215635288,1.0
cg04705318,0.22730129477170677,1.0
cg11566154,0.21691033833264414,1.0
cg00707814,0.011489861233883443,1.0
cg05525368,0.8105541378678338,1.0
cg27503117,0.04744375152520983,1.0
cg25693132,0.29308754386282354,1.0
cg25845867,-0.0828018717012673,1.0
cg02516456,0.04532572982295542,1.0
cg21457856,0.05289621857482789,1.0
cg26656884,-0.06709254301305555,1.0
cg12121535,-0.1479961453992859,1.0
cg01154966,0.29691568731123374,1.0
cg09080114,-0.6633661038478651,1.0
cg21092388,0.18021276613340118,1.0
cg02922817,0.5052003777387962,1.0
cg23123731,0.5299939006813552,1.0
cg17508941,1.1128894097227242,1.0
cg12555334,0.1718578627486266,1.0
cg09251600,0.4434544697722227,1.0
cg23813012,0.7333485165462258,1.0
cg06955716,0.07494515658485457,1.0
cg05632420,-0.9415617155266467,1.0
cg03781727,0.36246876953107876,1.0
cg03660034,-0.36954046385854794,1.0
cg13818276,-0.2932083507415262,1.0
cg01346152,-0.0628914007814132,1.0
cg13583523,-0.4038166786952465,1.0
cg15036326,0.22826018114121804,1.0
cg26887212,0.06941581587359585,1.0
cg07420163,0.1665198268093647,1.0
cg16969368,0.5716104220875686,1.0
cg12906975,-0.5648330943281604,1.0
cg14112635,0.08481234467724304,1.0
cg10204725,0.026161560828766823,1.0
cg00086493,0.26424786310161996,1.0
cg14434062,-0.21030561599734987,1.0
cg23250700,-0.19347181218247683,1.0
cg13547132,0.03793021655733423,1.0
cg19462635,-0.5068529241591344,1.0
cg15488596,0.6941370256777477,1.0
cg22337624,-0.03578871100533633,1.0
cg15022387,0.395872632277768,1.0
cg07344086,0.025728611208174133,1.0
cg21182694,0.6859938275580164,1.0
cg25744613,-1.6409982662616442,1.0
cg13520736,0.3544772464388842,1.0
cg22331349,2.114108429900291,1.0
cg04017672,-0.5014352844376225,1.0
cg09665332,0.004074484537385843,1.0
cg16873271,-0.18651494164174703,1.0
cg17120578,1.4371247643745457,1.0
cg11075316,0.030572865022893067,1.0
cg08161081,-0.177434930136934,1.0
cg06543974,-0.6851861272723425,1.0
cg14676592,1.759681381537202,1.0
cg10822545,0.05264420659784388,1.0
cg13289553,0.20938196483768612,1.0
cg08677954,0.40322259129478966,1.0
cg09648727,-2.115069792451588,1.0
cg12165943,0.10580797769256473,1.0
cg02059082,-0.6300878406744973,1.0
cg01213231,0.058288838664050005,1.0
cg03370704,-0.875326101763613,1.0
cg23575858,0.0022688983783650625,1.0
cg16596052,0.390765605410429,1.0
cg27531832,-0.02382181507353531,1.0
cg03467047,0.7152742089677091,1.0
cg17243289,1.8642984709006207,1.0
cg26360924,-0.1755911928123434,1.0
cg21930712,0.035908328879413635,1.0
cg16867657,6.261659071848493,1.0
cg08543966,-1.273372970029026,1.0
cg02251393,-0.2896520176473492,1.0
cg25246431,1.2691295322697627,1.0
cg01019875,0.48671130541883456,1.0
cg23040782,0.7959662406254226,1.0
cg13378934,0.6775852230716758,1.0
cg12315353,-0.9008148121956872,1.0
cg13880868,-0.6319504006595114,1.0
cg16767590,0.15746935624170774,1.0
cg01329687,0.1653487272649999,1.0
cg12678507,0.09410287701129823,1.0
cg25047092,0.5515295592767107,1.0
cg24899995,-0.023177920268528704,1.0
cg03664527,-0.37011433221165446,1.0
cg11654118,0.2408397256909414,1.0
cg23612072,-0.24613934873528612,1.0
cg01579024,0.16506159893968106,1.0
cg11724590,-0.42926809345325867,1.0
cg10142237,-1.702421278879067,1.0
cg02778609,-0.06864319020217925,1.0
cg06707236,0.7939345452005381,1.0
cg13353879,-0.4082881297959045,1.0
cg08622677,1.2360750403140672,1.0
cg20897936,0.2612015458367027,1.0
cg20283771,0.7467762990414892,1.0
cg04271792,0.884999637125521,1.0
cg22166290,0.5268850791876687,1.0
cg22731981,0.2192070786137519,1.0
cg23022313,-0.3523991797801827,1.0
cg17402103,0.5912066347547907,1.0
cg07172885,0.6749818477348517,1.0
cg14640865,-0.13460318209288533,1.0
cg10501454,-0.9053720521427122,1.0
cg27188827,0.37972728625630764,1.0
cg23825231,-0.0072952384497529665,1.0
cg26652413,-0.40064282243166116,1.0
cg07194321,-0.15651563302698193,1.0
cg16662989,0.12470673560302352,1.0
cg14113931,0.2544999212627929,1.0
cg22736354,3.306494617759065,1.0
cg14555736,0.17484868761045788,1.0
cg09309112,0.04325280722574782,1.0
cg09774649,0.12879599629316713,1.0
cg22018051,-1.6246105204977543,1.0
cg15544720,0.19995567517530843,1.0
cg20953047,-0.023167330949766893,1.0
cg00208967,-0.2722141163019316,1.0
cg11970349,0.5917178401859355,1.0
cg16365064,-0.6889453642718375,1.0
cg17110586,0.5121912130619596,1.0
cg08419606,-0.15080646744847798,1.0
cg10532980,0.5419825459464818,1.0
cg19241311,0.433508409195595,1.0
cg00460776,0.6813073792463051,1.0
cg18878565,0.6641142050470307,1.0
cg13970540,-0.3772643321987215,1.0
cg23500537,2.9709859124666615,1.0
cg10578701,-0.005953133902816163,1.0
cg20000908,-0.12187022083674014,1.0
cg27648556,-0.07401936017908319,1.0
cg18633600,0.5353352144344257,1.0
cg01701837,0.07276815914413531,1.0
cg23736843,-0.24334107478643757,1.0
cg00439658,0.3416258835622801,1.0
cg02902946,0.028337862670056693,1.0
cg05898618,-0.27414357101088527,1.0
cg25427880,1.0898906661858259,1.0
cg10266681,0.027032253978692085,1.0
cg17862867,0.162006827839806,1.0
cg01071511,-0.20216776879611448,1.0
cg27438128,-0.41873692567761306,1.0
cg25771195,0.27533046833489366,1.0
cg03555227,2.449100068151149,1.0
cg23452220,-0.16364904168285316,1.0
cg08513626,-0.11064863557353652,1.0
cg01214340,0.2767301325061607,1.0
cg02413040,-0.7442218892732956,1.0
cg01644850,0.4013554224932866,1.0
cg05708550,1.1439250066479472,1.0
cg20518446,-0.5094901196944102,1.0
cg12873707,-2.9501162919506494,1.0
cg21787249,-0.07212489998651296,1.0
cg24118856,1.1826154987130868,1.0
cg11881599,0.24804324403876885,1.0
cg07477282,1.0507234257371967,1.0
cg19293162,-0.2858844116593603,1.0
cg24105287,-0.4263631004126263,1.0
cg02772159,0.46004804243981845,1.0
cg08287903,0.34942803993655164,1.0
cg02207944,0.8092663018056613,1.0
cg24559261,0.21539974550566385,1.0
cg06226384,0.2712907656863494,1.0
cg01415937,-0.21450982390597098,1.0
cg01071185,-0.29627713838233416,1.0
cg25001305,-0.18336773015217717,1.0
cg18159646,0.007323027981061983,1.0
cg17240133,0.6699472189672597,1.0
cg14044216,0.11621177563391945,1.0
cg01814027,-0.8959807803454576,1.0
cg05779272,-0.037969279391762346,1.0
cg21105175,0.08733532099054957,1.0
cg07606495,-0.1940587353817648,1.0
cg14126328,0.16593990693735153,1.0
cg04101015,-1.1056642953647642,1.0
cg20327845,-1.1708579785026636,1.0
cg27541691,1.2438374680834707,1.0
cg04084157,0.9115468302859431,1.0
cg04137576,-0.020769691699323425,1.0
cg12977135,0.09674903179616513,1.0
cg24914884,0.04552589509931002,1.0
cg12447832,0.6696823709074409,1.0
cg07654588,-0.18389545333539395,1.0
cg13201172,0.9060481800535897,1.0
cg27560132,0.17169290319547387,1.0
cg04427498,0.7317556575323778,1.0
cg05923914,-0.9898320341107686,1.0
cg06675784,-0.6555797104378666,1.0
cg23193410,0.5801041679720875,1.0
cg09612502,-0.05757780394400184,1.0
cg01868791,0.02554941847173046,1.0
cg23677780,0.5166147699251462,1.0
cg05258294,0.7546123258934166,1.0
cg08541518,0.348980693715894,1.0
cg20119148,1.7480125190994247,1.0
cg23652182,0.3317337283149559,1.0
cg00193959,-0.12491416281571795,1.0
cg23193759,1.59996745618039,1.0
cg27545630,0.015192605833639575,1.0
cg20692569,1.2576686736168632,1.0
cg15563355,0.3204016492283985,1.0
cg10254690,0.1797756175904711,1.0
cg16477091,0.5238968238719931,1.0
cg06357305,0.27630345824114416,1.0
cg10547761,0.27415422863593847,1.0
cg02091185,2.2039774373064174,1.0
cg21186966,-0.09683884339700466,1.0
cg10464418,-0.4805566676692083,1.0
cg01912040,2.6132876927149318,1.0
cg03554221,-0.07621269700280325,1.0
cg16374343,-0.38139212440641884,1.0
cg19753864,0.18326459892262084,1.0
cg15861156,-0.3780340070192431,1.0
cg00458016,0.7251074904598186,1.0
cg23851558,-1.3855768682202145,1.0
cg11905850,0.08128208910001146,1.0
cg14335159,0.3933059782832767,1.0
cg19399220,0.9091169693850106,1.0
cg25538571,-0.36325594538697836,1.0
cg06319762,0.10020373696758984,1.0
cg02076607,0.39227115156909653,1.0
cg17896965,0.672867041585429,1.0
cg07917031,-0.15838672347989233,1.0
cg04267284,-0.27566052640864913,1.0
cg23483765,0.1317668040472446,1.0
cg16855929,-0.3063995663601669,1.0
cg06100618,0.06323985340284426,1.0
cg02943595,-0.1933440830400182,1.0
cg24042452,0.31471436029978683,1.0
cg00167158,-0.3535399451533792,1.0
cg11852212,0.7811822398254319,1.0
cg24315421,-0.9556019399876031,1.0
cg10583997,0.13572066441221414,1.0
cg24724428,3.4921365281526455,1.0
cg08625482,-0.1645520205790097,1.0
cg08869700,0.08767839169187691,1.0
cg01649611,-0.45906440162641937,1.0
cg22967080,0.059638487645976644,1.0
cg24645149,-0.39438443094512193,1.0
cg15823461,0.070238274846194,1.0
cg16741128,-0.47928616218555187,1.0
cg06121469,0.9062681282280189,1.0
cg14976190,-0.3808296942318998,1.0
cg15165154,-0.8839767808242723,1.0
cg14583999,-0.6670123352775202,1.0
cg20078454,0.8149875505897668,1.0
cg09864457,0.3148168562901306,1.0
cg03545227,1.8795188681706807,1.0
cg09518195,-0.20246221982267976,1.0
cg02331561,1.3281760222468029,1.0
cg15029935,0.26809099026280625,1.0
cg12256469,-0.2915894724187033,1.0
cg03989617,-0.5569555931094489,1.0
cg23396732,0.018284845973544718,1.0
cg25089598,0.09848800514243325,1.0
cg12063018,0.39254494475376256,1.0
cg11535638,-0.1369834393013555,1.0
cg15936446,0.36915144145332424,1.0
cg15243542,-0.08952435930556181,1.0
cg02849507,-0.2821645260319155,1.0
cg12623101,-0.15397938971747507,1.0
cg04833845,-0.9188963786945301,1.0
cg06376558,-0.019826905550916707,1.0
cg12435074,0.37309670496389735,1.0
cg01097897,0.4012869315192032,1.0
cg13649056,0.6641101411349314,1.0
cg25991569,-1.1041753307144901,1.0
cg18159289,0.2951568462050484,1.0
cg12547930,0.0009470381515448204,1.0
cg14871225,-0.6248413870927456,1.0
cg05096161,-0.3780274373245581,1.0
cg25148632,0.11132491209486196,1.0
cg02645295,-0.008488277393285667,1.0
cg25263189,0.6136478713870533,1.0
cg19609912,-0.43737051453153514,1.0
cg06993413,0.43800231634390996,1.0
cg18254364,-0.01953558036988613,1.0
cg19797042,0.37691888772885856,1.0
cg03834031,-0.5908921860096971,1.0
cg27046460,-0.25084897640676274,1.0
cg10501210,-5.13746030911837,1.0
cg27524403,-0.002086583666929551,1.0
cg25409140,-0.5291542308900773,1.0
cg25598685,-0.2947306977332472,1.0
cg05405742,-0.45705351640765257,1.0
cg05135521,-0.0456425240151196,1.0
cg11779053,-0.06895074206042881,1.0
cg03138446,0.2525096563695735,1.0
cg15409237,0.1986600984226148,1.0
cg11644627,-0.06732400975952212,1.0
cg23702848,-0.796716087349581,1.0
cg11341610,-0.6655457376999717,1.0
cg01426818,0.010291951724403543,1.0
cg11229185,1.1063583301227597,1.0
cg25405922,0.899690963352834,1.0
cg19380156,0.18248740720459952,1.0
cg08996748,0.0224471597053562,1.0
cg01512113,-0.08534164672276214,1.0
cg18404335,0.9524614056554838,1.0
cg11281396,0.26993680498172173,1.0
cg18148255,-0.049846928367819204,1.0
cg00394316,1.1567475469442752,1.0
cg14024328,0.4579624097645677,1.0
cg03303325,-0.1823710551253753,1.0
cg07521789,0.3145751348600534,1.0
cg18396626,-0.18889035555051004,1.0
cg01671895,-1.4696748821667303,1.0
cg26921969,1.5968728846585425,1.0
cg16164923,0.3537025826118256,1.0
cg24689061,0.39854301934762104,1.0
cg01138720,0.1578887604191649,1.0
cg04645070,-0.4671468073000355,1.0
cg12921411,-0.6591437865227,1.0
cg19333980,-0.016203896442905468,1.0
cg08904363,1.416229756549063,1.0
cg25015813,-0.04592307595622623,1.0
cg22017309,-0.026556698018215176,1.0
cg22273939,-0.02186936574710341,1.0
cg24459409,-0.09816651800494919,1.0
cg16139785,0.14751081046075992,1.0
cg18034577,0.4332972607209732,1.0
cg08318076,0.7542071095877333,1.0
cg11061975,0.21180422394608533,1.0
cg13575161,0.43080941202198136,1.0
cg12582003,0.0819929147108759,1.0
cg27527874,0.11562891239491381,1.0
cg11336590,-0.1613130835579282,1.0
cg16603784,0.012916103141341782,1.0
cg21537049,-0.45457328377600675,1.0
cg18240400,0.2325376435854382,1.0
cg26837962,0.38503749048093877,1.0
cg26025224,-0.7223091758991722,1.0
cg05922429,0.15996081384443653,1.0
cg01647729,-0.07411701990367399,1.0
cg01917340,0.11540095163307072,1.0
cg26075408,0.21003928595072313,1.0
cg11464806,0.07863079326520593,1.0
cg00533390,0.6049534315847062,1.0
cg01693650,0.5232820561552535,1.0
cg04775890,-0.004737077678890888,1.0
cg16259931,0.23892060877521207,1.0
cg27384355,-0.6101060416313134,1.0
cg08322244,0.7602142507612144,1.0
cg27662639,-0.03735164796872628,1.0
cg18586851,0.007623357544724065,1.0
cg24335310,-0.2991906176844046,1.0
cg20063640,0.4357846087738748,1.0
cg17486066,0.06093426637869194,1.0
cg14614689,0.1876255410917855,1.0
cg05762612,0.2170409266815818,1.0
cg04400145,-0.0384219985809089,1.0
cg05512735,0.0564119757180341,1.0
cg11994229,-0.03107020536834609,1.0
cg06769116,0.1088866168826447,1.0
cg16909962,0.4217084710465705,1.0
cg18009321,-0.19875965873367965,1.0
cg12373771,2.131154007698527,1.0
cg26039141,-0.0209554494820348,1.0
cg08565632,0.17623536234169226,1.0
cg03553786,2.2176698370296726,1.0
cg25800166,-0.44254702467384355,1.0
cg11214532,-0.5458002520497464,1.0
cg00804078,-2.3139604718278264,1.0
cg01534416,0.7313183800135525,1.0
cg07677157,-0.9822960112115461,1.0
cg22033061,-0.14499990034161925,1.0
cg15201635,0.10296780712248343,1.0
