,Coefficient,order
cg15393490,-2.0859843209620954,1.0
cg25865120,-0.25482971578469066,1.0
cg11566154,0.04131800308608816,1.0
cg09222577,0.47014895137041,1.0
cg12593634,-0.0073044174373949715,1.0
cg25135333,0.12523136252701564,1.0
cg27180671,-0.34382904792811925,1.0
cg07788865,-0.808984792995606,1.0
cg25004441,-0.4029947333808332,1.0
cg13384396,0.03852388351237019,1.0
cg04467832,0.12679338865219555,1.0
cg13612447,0.41964453162869286,1.0
cg07068187,-0.3108479713184513,1.0
cg00933859,0.09100353486907767,1.0
cg06949933,0.06753642654917466,1.0
cg13580834,-0.35513144606339564,1.0
cg08143197,0.07160455713691287,1.0
cg14640865,-0.2861549677167312,1.0
cg20312457,0.8607375276939624,1.0
cg22228613,0.5817877612293124,1.0
cg08715791,1.146829575536327,1.0
cg05917988,1.889041750030984,1.0
cg00086493,0.12913172063346096,1.0
cg10947146,0.9775464554649497,1.0
cg06602545,-0.2651533284827933,1.0
cg11848113,-0.00156995350660134,1.0
cg10532980,0.7283154635771744,1.0
cg15157974,-0.03137501470501094,1.0
cg24042452,0.0810545122438223,1.0
cg02895699,0.8411456550443309,1.0
cg10789314,-0.7671494620931794,1.0
cg08419606,-0.3039673524916846,1.0
cg06073351,0.1779974901940066,1.0
cg23500537,3.079683333033229,1.0
cg24105287,-0.5721885949510842,1.0
cg23630568,0.20255142661510542,1.0
cg16235809,-0.47255887603464203,1.0
cg22483742,0.20050338449869717,1.0
cg27510539,-0.7870818630048197,1.0
cg11336590,-0.2926672089769642,1.0
cg05061107,-0.474485294030699,1.0
cg18008766,0.9726640948772846,1.0
cg12977135,0.06454360075642676,1.0
cg14434062,-0.2256880778576608,1.0
cg03781727,0.5223320053332544,1.0
cg08829024,-0.16286347787419464,1.0
cg03466930,-0.6661919182091803,1.0
cg03172931,-0.02590148628647672,1.0
cg05512735,0.42745253321483595,1.0
cg01804429,-0.3539863488980908,1.0
cg26887212,0.04864732858237257,1.0
cg11205610,-0.03807193440027753,1.0
cg11724590,-0.4281491799846676,1.0
cg11743470,-0.000634930595931048,1.0
cg26025224,-0.6981068076632027,1.0
cg18396626,-0.38415461504371323,1.0
cg10548038,0.7754114629975895,1.0
cg01644850,0.1186889241055442,1.0
cg01199618,0.08701779301160845,1.0
cg13699808,0.5087155010656044,1.0
cg08869700,0.19321134431380935,1.0
cg16313343,0.3617349450990174,1.0
cg15936446,0.5355444667476837,1.0
cg03020208,0.09604675758302318,1.0
cg02821342,-1.3012486740457716,1.0
cg19908207,-0.10193849211467237,1.0
cg15563355,0.2783666790368712,1.0
cg11779053,-0.16371719880287597,1.0
cg16848937,0.5684160778855479,1.0
cg03545227,2.041139293744221,1.0
cg24507955,-1.2207095359608182,1.0
cg19343530,0.5698810518907321,1.0
cg04185542,-0.1907358359321086,1.0
cg24466241,0.8717924814585085,1.0
cg07521789,0.22525914813064857,1.0
cg23250700,-0.20371979102894827,1.0
cg26522319,0.4705754254788786,1.0
cg07122805,-0.003787019559392426,1.0
cg02248729,-0.12662691379607013,1.0
cg04868219,-0.02257815042961111,1.0
cg25405922,0.7482994194294772,1.0
cg04983821,-0.7603487682506122,1.0
cg02932314,0.08106726870294982,1.0
cg05258294,0.49981649468838846,1.0
cg03554221,-0.18483055618407201,1.0
cg24645149,-0.5304757159228252,1.0
cg14633456,1.4098424376981364,1.0
cg20283771,0.7268167343888483,1.0
cg19293468,0.09937448646949776,1.0
cg08024169,0.5133577617636618,1.0
cg07798602,-0.09616562370737736,1.0
cg12678562,1.863070221023802,1.0
cg07078958,-2.2517082970630153,1.0
cg04658615,0.04351693241463203,1.0
cg13520736,0.14250677476132356,1.0
cg05632420,-2.054119561241268,1.0
cg26140475,-1.081531816982239,1.0
cg27426151,0.024026994208952254,1.0
cg25771195,0.3677985791966305,1.0
cg07048623,1.0659223052762468,1.0
cg00193959,-0.07659292180921243,1.0
cg05135521,-0.2379808452879535,1.0
cg13583523,-0.51516882612454,1.0
cg07415388,-0.16426866960706007,1.0
cg11464806,0.1183322895037456,1.0
cg23702848,-1.163136351046817,1.0
cg06939447,0.1476548818599791,1.0
cg11594887,-0.6095386073796478,1.0
cg04845466,0.20205361638209762,1.0
cg22036538,0.277412966997788,1.0
cg22273939,-0.2986169071151573,1.0
cg07589899,3.4625362273010256,1.0
cg27438128,-0.24673851711431308,1.0
cg03103888,-0.19866580104543438,1.0
cg09205190,0.1604003460412296,1.0
cg04995846,-0.3003012762751821,1.0
cg04375688,-0.15334301575814827,1.0
cg01484686,-0.1775629532234345,1.0
cg27046460,-0.08117681500527658,1.0
cg20327845,-1.1701912357614632,1.0
cg16767590,0.19115294842155298,1.0
cg09864325,-0.28749798853345854,1.0
cg24342283,-0.7820074766321196,1.0
cg19517476,0.08816433578055655,1.0
cg10778288,0.1498917594240499,1.0
cg08177015,-0.43120918424291765,1.0
cg20183519,0.0887115560971064,1.0
cg01250212,0.20166575531714773,1.0
cg11324953,0.16496341087242725,1.0
cg06884314,-0.12253685556734478,1.0
cg23851558,-0.956570973932562,1.0
cg12100751,0.2769894167831416,1.0
cg03661324,0.3508224623044184,1.0
cg08739115,-0.46187045334827775,1.0
cg19628988,-1.0305285031556433,1.0
cg26283240,0.5367195678190003,1.0
cg20692569,1.1751804131935604,1.0
cg17331566,-0.24295296837747798,1.0
cg16839815,0.02307390939444937,1.0
cg03341233,-0.15824731901933298,1.0
cg20761322,0.29747503393926716,1.0
cg20518446,-1.0811292833919757,1.0
cg15409237,0.26445496278767866,1.0
cg22235821,-0.4812315919683633,1.0
cg01138720,0.11367397833880513,1.0
cg03184441,0.0342843104804105,1.0
cg19600023,-0.05856287005305214,1.0
cg10601287,-0.34826781887755354,1.0
cg07687131,-1.7009872134101407,1.0
cg14024328,0.13055040016292457,1.0
cg02319990,0.18485021645696273,1.0
cg13630878,-0.13106624423220434,1.0
cg22548551,0.2805820337834588,1.0
cg00743094,0.3426098710412034,1.0
cg09630142,-1.0060801800607087,1.0
cg16164923,0.20370591837381188,1.0
cg17352276,0.023430680211295452,1.0
cg24496614,0.1245205964453324,1.0
cg02128483,0.302629790285577,1.0
cg18728264,0.9007253403854524,1.0
cg09518195,-0.14837388835229143,1.0
cg03250779,-0.11236346712589185,1.0
cg17333791,-0.6635820116463869,1.0
cg07787771,-0.02583164280789724,1.0
cg20701183,-0.5777222319942422,1.0
cg16173109,0.43532772882174053,1.0
cg23527366,-0.16152735874103052,1.0
cg00208967,-0.23147322737650528,1.0
cg03721195,-0.21590435646011272,1.0
cg24495643,-0.5895667920289595,1.0
cg21188409,-0.29333012381003326,1.0
cg03555227,2.4466261308398067,1.0
cg03602360,0.10554337912542076,1.0
cg12906975,-0.4107528952034905,1.0
cg18468088,1.4454094619556805,1.0
cg11359984,0.013884303700159724,1.0
cg25712567,0.018509676032255482,1.0
cg08872313,-0.1301762113008393,1.0
cg03553786,1.701261066939862,1.0
cg13893555,-0.026667194569755602,1.0
cg20048434,-0.1986175462728445,1.0
cg08318076,0.6338463350857583,1.0
cg17896965,0.28505455871233143,1.0
cg15735954,-0.3947715115698344,1.0
cg04368796,1.1524546750048685,1.0
cg19586576,0.2226642605448017,1.0
cg21899500,0.33816944461171256,1.0
cg19609912,-0.23836169739239566,1.0
cg23998119,1.4526043720158361,1.0
cg02318971,0.09744522894469135,1.0
cg12582003,0.48808548804442464,1.0
cg17557340,0.04342324730739234,1.0
cg24899995,-0.16609243594411685,1.0
cg07112604,-0.4170601532275867,1.0
cg26956371,0.20334108606369952,1.0
cg02587120,-0.048442111805177046,1.0
cg02016419,0.7375448277402314,1.0
cg05555455,0.3682987410214802,1.0
cg07841232,-0.11088926292998763,1.0
cg10501210,-4.735042391468742,1.0
cg18825458,-0.2871788942258278,1.0
cg19480385,-0.24861666013523878,1.0
cg21182694,0.42386127891867986,1.0
cg12002745,-0.7631795107895495,1.0
cg26476939,0.029490929920279532,1.0
cg05525368,0.8092603714100018,1.0
cg26734668,0.6604629816108882,1.0
cg07477924,0.1998587912151117,1.0
cg06543974,-0.5707551394259698,1.0
cg11485823,-0.20377511010748037,1.0
cg24170085,-0.39588280565078854,1.0
cg07654588,-0.10762196781214271,1.0
cg24768116,0.08811359028298063,1.0
cg19926144,-0.26223995210516676,1.0
cg11186282,-0.021286664308005878,1.0
cg02458141,-0.6285173612541203,1.0
cg25634000,-0.041869695767956405,1.0
cg02190211,-0.1148159145961709,1.0
cg01443318,-0.010139150594211332,1.0
cg00439658,0.1243839052437491,1.0
cg17117277,0.15195604813371422,1.0
cg02265758,1.0604713257876714,1.0
cg13261106,0.26624757619441564,1.0
cg19466875,-0.07739761536245833,1.0
cg23606718,3.0385413732205673,1.0
cg25991569,-0.6737897649508267,1.0
cg02383785,0.6838119880297846,1.0
cg14674720,0.8951628908041006,1.0
cg25538571,-0.36007983602154087,1.0
cg06580318,0.24105564592622666,1.0
cg01906801,-0.1470185357487217,1.0
cg10583997,0.5486109641186974,1.0
cg06036239,-0.08672750810143061,1.0
cg12160087,-0.44400633087203994,1.0
cg07606495,-0.24247847839854803,1.0
cg05776138,-0.18579659167325507,1.0
cg02375320,0.2845888117379353,1.0
cg18603577,-1.0206666290840658,1.0
cg26652413,-0.4608228985719542,1.0
cg11724393,-0.27470392495773005,1.0
cg12854186,-2.877079887521607e-05,1.0
cg00702638,1.9900946669442612,1.0
cg11188440,0.02568849341870764,1.0
cg22911054,-0.06836269009226188,1.0
cg08602861,0.05668515947358569,1.0
cg10374202,0.28311382283291703,1.0
cg24408436,0.034045336632259185,1.0
cg13971484,-0.34949793701882564,1.0
cg17508941,0.8633133477587747,1.0
cg23995914,3.6764676189909746,1.0
cg14063191,0.768636313938487,1.0
cg04212239,2.76510074752197,1.0
cg05012356,-0.2614270272745488,1.0
cg21300267,-0.04187921799554207,1.0
cg02076607,0.2161862896808393,1.0
cg02917867,-1.414671696618262,1.0
cg24724428,2.81779428014535,1.0
cg03036557,3.0666419244247995,1.0
cg05205932,0.6442681021700506,1.0
cg25408620,-0.5568968395704007,1.0
cg16375358,0.030321909644397665,1.0
cg00384707,0.009987398006912207,1.0
cg11071401,2.9177374733963926,1.0
cg16767867,-0.5228637551398874,1.0
cg25246431,0.7345550448105724,1.0
cg17291767,0.3323514403119985,1.0
cg26518431,0.052219978747282556,1.0
cg23026106,0.0030242791476901253,1.0
cg26079250,0.19362518678690213,1.0
cg08523456,-0.012625464542407427,1.0
cg08614301,0.4200871564178732,1.0
cg10548492,0.20726192662499682,1.0
cg19551055,0.18732877919899038,1.0
cg08209133,0.2806133784466641,1.0
cg05404847,-0.1423388434569863,1.0
cg09228402,-0.8843527730131391,1.0
cg23193410,0.07918373360916624,1.0
cg16365064,-1.133557178290759,1.0
cg12256469,-0.4474327221230754,1.0
cg22166290,0.25713641500529616,1.0
cg06968741,-0.4105182955036255,1.0
cg04177015,-0.10555437764473649,1.0
cg01499591,-0.11308442130364628,1.0
cg26837962,0.251408978144906,1.0
cg21994822,-0.1830505048931391,1.0
cg10531355,-0.33403677785960684,1.0
cg23396732,0.0021427235107591342,1.0
cg26000536,-0.31564109256565287,1.0
cg23677780,0.10246532557201585,1.0
cg15460921,-0.4726860636469279,1.0
cg05228359,-0.776349353768259,1.0
cg13818276,-0.4855020753596217,1.0
cg27050031,0.04194389420250824,1.0
cg10192641,-0.02988430552930394,1.0
cg03025135,-0.38728104384576456,1.0
cg01916058,-0.46576100310266505,1.0
cg26244013,-0.28422399818245153,1.0
cg15058210,-0.9327407673553406,1.0
cg04271792,0.8327643093718665,1.0
cg20663495,0.24055566676720028,1.0
cg14335159,0.29852865152856456,1.0
cg08545268,0.2972537382348328,1.0
cg17694130,-0.0786383744804706,1.0
cg26809043,-0.1521493765387376,1.0
cg11214532,-0.13312247792487422,1.0
cg06698399,0.28883337228129147,1.0
cg01153946,0.011730942231851747,1.0
cg02734600,-0.15493523449101954,1.0
cg01649611,-0.44155712828429794,1.0
cg11601932,3.1340581202372912,1.0
cg26316072,-0.3124067964202284,1.0
cg07252363,0.35912883031018933,1.0
cg10252600,0.24449350478871237,1.0
cg13030331,0.5832618250899173,1.0
cg10477073,0.38714103316374,1.0
cg13201172,0.8525820357856679,1.0
cg02413040,-0.7891978658463816,1.0
cg07992385,-0.8936362605270597,1.0
cg26940328,-0.07753958456286907,1.0
cg23854009,2.383270335808908,1.0
cg08515646,0.20605012958012361,1.0
cg01346152,-0.13805325683135491,1.0
cg23718606,0.053917584176018364,1.0
cg01693650,0.10179545847654417,1.0
cg25019378,-0.008962449457762802,1.0
cg14064148,0.20851874529320388,1.0
cg10016004,0.00800845733099499,1.0
cg06319762,0.06436758926456325,1.0
cg04920474,0.33822823789662604,1.0
cg14894367,0.1226758504810065,1.0
cg22331349,2.5834663465083962,1.0
cg10578701,-0.07780321030246853,1.0
cg07177395,-0.3493492285077447,1.0
